Site_ID_AOV,Proj_Institution,ROR
47832,Florida International University,02gz6gg07
47833,Florida International University,02gz6gg07
47834,Florida International University,02gz6gg07
47835,Florida International University,02gz6gg07
47836,Florida International University,02gz6gg07
47837,Florida International University,02gz6gg07
47838,Florida International University,02gz6gg07
47839,Florida International University,02gz6gg07
47840,Florida International University,02gz6gg07
47841,Florida International University,02gz6gg07
47842,Florida International University,02gz6gg07
47843,Florida International University,02gz6gg07
47844,Florida International University,02gz6gg07
47845,Florida International University,02gz6gg07
47846,Florida International University,02gz6gg07
47847,Florida International University,02gz6gg07
47848,Florida International University,02gz6gg07
47849,Florida International University,02gz6gg07
47850,Florida International University,02gz6gg07
47851,Florida International University,02gz6gg07
47852,Florida International University,02gz6gg07
47853,Florida International University,02gz6gg07
47854,Florida International University,02gz6gg07
47855,Florida International University,02gz6gg07
47856,Florida International University,02gz6gg07
47857,Florida International University,02gz6gg07
47858,Florida International University,02gz6gg07
47859,Florida International University,02gz6gg07
47860,Florida International University,02gz6gg07
47861,Florida International University,02gz6gg07
47862,Florida International University,02gz6gg07
47863,Florida International University,02gz6gg07
47864,Florida International University,02gz6gg07
47865,Florida International University,02gz6gg07
47866,Florida International University,02gz6gg07
47867,Florida International University,02gz6gg07
47868,Florida International University,02gz6gg07
47869,Florida International University,02gz6gg07
47870,Florida International University,02gz6gg07
47871,Florida International University,02gz6gg07
47872,Florida International University,02gz6gg07
47873,Florida International University,02gz6gg07
47874,Florida International University,02gz6gg07
47875,Florida International University,02gz6gg07
47876,Florida International University,02gz6gg07
47877,Florida International University,02gz6gg07
47878,Florida International University,02gz6gg07
47879,Florida International University,02gz6gg07
47880,Florida International University,02gz6gg07
47881,Florida International University,02gz6gg07
47882,Florida International University,02gz6gg07
47883,Florida International University,02gz6gg07
47884,Florida International University,02gz6gg07
47885,Florida International University,02gz6gg07
47886,Florida International University,02gz6gg07
47887,Florida International University,02gz6gg07
47888,Florida International University,02gz6gg07
47889,Florida International University,02gz6gg07
47890,Florida International University,02gz6gg07
47891,Florida International University,02gz6gg07
47892,Florida International University,02gz6gg07
47893,Florida International University,02gz6gg07
47894,Florida International University,02gz6gg07
47895,Florida International University,02gz6gg07
47896,Florida International University,02gz6gg07
47897,Florida International University,02gz6gg07
47898,Florida International University,02gz6gg07
47899,Florida International University,02gz6gg07
47900,Florida International University,02gz6gg07
47901,Florida International University,02gz6gg07
47902,Florida International University,02gz6gg07
47903,Florida International University,02gz6gg07
47904,Florida International University,02gz6gg07
47905,Florida International University,02gz6gg07
47906,Florida International University,02gz6gg07
47907,Florida International University,02gz6gg07
47908,Florida International University,02gz6gg07
47909,Florida International University,02gz6gg07
47910,Florida International University,02gz6gg07
47911,Florida International University,02gz6gg07
47912,Florida International University,02gz6gg07
47913,Florida International University,02gz6gg07
47914,Florida International University,02gz6gg07
47915,Florida International University,02gz6gg07
47916,Florida International University,02gz6gg07
47917,Florida International University,02gz6gg07
47918,Florida International University,02gz6gg07
47919,Florida International University,02gz6gg07
47920,Florida International University,02gz6gg07
47921,Florida International University,02gz6gg07
47922,Florida International University,02gz6gg07
47923,Florida International University,02gz6gg07
47924,Florida International University,02gz6gg07
47925,Florida International University,02gz6gg07
47926,Florida International University,02gz6gg07
47927,Florida International University,02gz6gg07
47928,Florida International University,02gz6gg07
47929,Florida International University,02gz6gg07
47930,Florida International University,02gz6gg07
47931,Florida International University,02gz6gg07
47932,Florida International University,02gz6gg07
47933,Florida International University,02gz6gg07
47934,Florida International University,02gz6gg07
47935,Florida International University,02gz6gg07
47936,Florida International University,02gz6gg07
47937,Florida International University,02gz6gg07
47938,Florida International University,02gz6gg07
47939,Florida International University,02gz6gg07
47940,Florida International University,02gz6gg07
47941,Florida International University,02gz6gg07
47942,Florida International University,02gz6gg07
47943,Florida International University,02gz6gg07
47944,Florida International University,02gz6gg07
47945,Florida International University,02gz6gg07
47946,Florida International University,02gz6gg07
47947,Florida International University,02gz6gg07
47948,Florida International University,02gz6gg07
47949,Florida International University,02gz6gg07
47950,Florida International University,02gz6gg07
47951,Florida International University,02gz6gg07
47952,Florida International University,02gz6gg07
47953,Florida International University,02gz6gg07
47954,Florida International University,02gz6gg07
47955,Florida International University,02gz6gg07
47956,Florida International University,02gz6gg07
47957,Florida International University,02gz6gg07
47958,Florida International University,02gz6gg07
47959,Florida International University,02gz6gg07
47960,Florida International University,02gz6gg07
47961,Florida International University,02gz6gg07
47962,Florida International University,02gz6gg07
47963,Florida International University,02gz6gg07
47964,Florida International University,02gz6gg07
47965,Florida International University,02gz6gg07
47966,Florida International University,02gz6gg07
47967,Florida International University,02gz6gg07
47968,Florida International University,02gz6gg07
47969,Florida International University,02gz6gg07
47970,Florida International University,02gz6gg07
47971,Florida International University,02gz6gg07
47972,Florida International University,02gz6gg07
47973,Florida International University,02gz6gg07
47974,Florida International University,02gz6gg07
47975,Florida International University,02gz6gg07
47976,Florida International University,02gz6gg07
47977,Florida International University,02gz6gg07
47978,Florida International University,02gz6gg07
47979,Florida International University,02gz6gg07
47980,Florida International University,02gz6gg07
47981,Florida International University,02gz6gg07
47982,Florida International University,02gz6gg07
47983,Florida International University,02gz6gg07
47984,Florida International University,02gz6gg07
47985,Florida International University,02gz6gg07
47986,Florida International University,02gz6gg07
47987,Florida International University,02gz6gg07
47988,Florida International University,02gz6gg07
47989,Florida International University,02gz6gg07
47990,Florida International University,02gz6gg07
47991,Florida International University,02gz6gg07
47992,Florida International University,02gz6gg07
47993,Florida International University,02gz6gg07
47994,Florida International University,02gz6gg07
47995,Florida International University,02gz6gg07
47996,Florida International University,02gz6gg07
47997,Florida International University,02gz6gg07
47998,Florida International University,02gz6gg07
47999,Florida International University,02gz6gg07
48000,Florida International University,02gz6gg07
48001,Florida International University,02gz6gg07
48002,Florida International University,02gz6gg07
48003,Florida International University,02gz6gg07
48004,Florida International University,02gz6gg07
48005,Florida International University,02gz6gg07
48006,Florida International University,02gz6gg07
48007,Florida International University,02gz6gg07
48008,Florida International University,02gz6gg07
48009,Florida International University,02gz6gg07
48010,Florida International University,02gz6gg07
48011,Florida International University,02gz6gg07
48012,Florida International University,02gz6gg07
48013,Florida International University,02gz6gg07
48014,Florida International University,02gz6gg07
48015,Florida International University,02gz6gg07
48016,Florida International University,02gz6gg07
48017,Florida International University,02gz6gg07
48018,Florida International University,02gz6gg07
48019,Florida International University,02gz6gg07
48020,Florida International University,02gz6gg07
48021,Florida International University,02gz6gg07
48022,Florida International University,02gz6gg07
48023,Florida International University,02gz6gg07
48024,Florida International University,02gz6gg07
48025,Florida International University,02gz6gg07
48026,Florida International University,02gz6gg07
48027,Florida International University,02gz6gg07
48028,Florida International University,02gz6gg07
48029,Florida International University,02gz6gg07
48030,Florida International University,02gz6gg07
48031,Florida International University,02gz6gg07
48032,Florida International University,02gz6gg07
48033,Florida International University,02gz6gg07
48034,Florida International University,02gz6gg07
48035,Florida International University,02gz6gg07
48036,Florida International University,02gz6gg07
48037,Florida International University,02gz6gg07
48038,Florida International University,02gz6gg07
48039,Florida International University,02gz6gg07
48040,Florida International University,02gz6gg07
48041,Florida International University,02gz6gg07
48042,Florida International University,02gz6gg07
48043,Florida International University,02gz6gg07
48044,Florida International University,02gz6gg07
48045,Florida International University,02gz6gg07
48046,Florida International University,02gz6gg07
48047,Florida International University,02gz6gg07
48048,Florida International University,02gz6gg07
48049,Florida International University,02gz6gg07
48050,Florida International University,02gz6gg07
48051,Florida International University,02gz6gg07
48052,Florida International University,02gz6gg07
48053,Florida International University,02gz6gg07
48054,Florida International University,02gz6gg07
48055,Florida International University,02gz6gg07
48056,Florida International University,02gz6gg07
48057,Florida International University,02gz6gg07
48058,Florida International University,02gz6gg07
48059,Florida International University,02gz6gg07
48060,Florida International University,02gz6gg07
48061,Florida International University,02gz6gg07
48062,Florida International University,02gz6gg07
48063,Florida International University,02gz6gg07
48064,Florida International University,02gz6gg07
48065,Florida International University,02gz6gg07
48066,Florida International University,02gz6gg07
48067,Florida International University,02gz6gg07
48068,Florida International University,02gz6gg07
48069,Florida International University,02gz6gg07
48070,Florida International University,02gz6gg07
48071,Florida International University,02gz6gg07
48072,Florida International University,02gz6gg07
48073,Florida International University,02gz6gg07
48074,Florida International University,02gz6gg07
48075,Florida International University,02gz6gg07
48076,Florida International University,02gz6gg07
48077,Florida International University,02gz6gg07
48078,Florida International University,02gz6gg07
48079,Florida International University,02gz6gg07
48080,Florida International University,02gz6gg07
48081,Florida International University,02gz6gg07
48082,Florida International University,02gz6gg07
48083,Florida International University,02gz6gg07
48084,Florida International University,02gz6gg07
48085,Florida International University,02gz6gg07
48086,Florida International University,02gz6gg07
48087,Florida International University,02gz6gg07
48088,Florida International University,02gz6gg07
48089,Florida International University,02gz6gg07
48090,Florida International University,02gz6gg07
48091,Florida International University,02gz6gg07
48092,Florida International University,02gz6gg07
48093,Florida International University,02gz6gg07
48094,Florida International University,02gz6gg07
48095,Florida International University,02gz6gg07
48096,Florida International University,02gz6gg07
48097,Florida International University,02gz6gg07
48098,Florida International University,02gz6gg07
48099,Florida International University,02gz6gg07
48100,Florida International University,02gz6gg07
48101,Florida International University,02gz6gg07
48102,Florida International University,02gz6gg07
48103,Florida International University,02gz6gg07
48104,Florida International University,02gz6gg07
48105,Florida International University,02gz6gg07
48106,Florida International University,02gz6gg07
48107,Florida International University,02gz6gg07
48108,Florida International University,02gz6gg07
48109,Florida International University,02gz6gg07
48110,Florida International University,02gz6gg07
48111,Florida International University,02gz6gg07
48112,Florida International University,02gz6gg07
48113,Florida International University,02gz6gg07
48114,Florida International University,02gz6gg07
48115,Florida International University,02gz6gg07
48116,Florida International University,02gz6gg07
48117,Florida International University,02gz6gg07
48118,Florida International University,02gz6gg07
48119,Florida International University,02gz6gg07
48120,Florida International University,02gz6gg07
48121,Florida International University,02gz6gg07
48122,Florida International University,02gz6gg07
48123,Florida International University,02gz6gg07
48124,Florida International University,02gz6gg07
48125,Florida International University,02gz6gg07
48126,Florida International University,02gz6gg07
48127,Florida International University,02gz6gg07
48128,Florida International University,02gz6gg07
48129,Florida International University,02gz6gg07
48130,Florida International University,02gz6gg07
48131,Florida International University,02gz6gg07
48132,Florida International University,02gz6gg07
48133,Florida International University,02gz6gg07
48134,Florida International University,02gz6gg07
48135,Florida International University,02gz6gg07
48136,Florida International University,02gz6gg07
48137,Florida International University,02gz6gg07
48138,Florida International University,02gz6gg07
48139,Florida International University,02gz6gg07
48140,Florida International University,02gz6gg07
48141,Florida International University,02gz6gg07
48142,Florida International University,02gz6gg07
48143,Florida International University,02gz6gg07
48144,Florida International University,02gz6gg07
48145,Florida International University,02gz6gg07
48146,Florida International University,02gz6gg07
48147,Florida International University,02gz6gg07
48148,Florida International University,02gz6gg07
48149,Florida International University,02gz6gg07
48150,Florida International University,02gz6gg07
48151,Florida International University,02gz6gg07
48152,Florida International University,02gz6gg07
48153,Florida International University,02gz6gg07
48154,Florida International University,02gz6gg07
48155,Florida International University,02gz6gg07
48156,Florida International University,02gz6gg07
48157,Florida International University,02gz6gg07
48158,Florida International University,02gz6gg07
48159,Florida International University,02gz6gg07
48160,Florida International University,02gz6gg07
48161,Florida International University,02gz6gg07
48162,Florida International University,02gz6gg07
48163,Florida International University,02gz6gg07
48164,Florida International University,02gz6gg07
48165,Florida International University,02gz6gg07
48166,Florida International University,02gz6gg07
48167,Florida International University,02gz6gg07
48168,Florida International University,02gz6gg07
48169,Florida International University,02gz6gg07
48170,Florida International University,02gz6gg07
48171,Florida International University,02gz6gg07
48172,Florida International University,02gz6gg07
48173,Florida International University,02gz6gg07
48174,Florida International University,02gz6gg07
48175,Florida International University,02gz6gg07
48176,Florida International University,02gz6gg07
48177,Florida International University,02gz6gg07
48178,Florida International University,02gz6gg07
48179,Florida International University,02gz6gg07
48180,Florida International University,02gz6gg07
48181,Florida International University,02gz6gg07
48182,Florida International University,02gz6gg07
48183,Florida International University,02gz6gg07
48184,Florida International University,02gz6gg07
48185,Florida International University,02gz6gg07
48186,Florida International University,02gz6gg07
48187,Florida International University,02gz6gg07
48188,Florida International University,02gz6gg07
48189,Florida International University,02gz6gg07
48190,Florida International University,02gz6gg07
48191,Florida International University,02gz6gg07
48192,Florida International University,02gz6gg07
48193,Florida International University,02gz6gg07
48194,Florida International University,02gz6gg07
48195,Florida International University,02gz6gg07
48196,Florida International University,02gz6gg07
48197,Florida International University,02gz6gg07
48198,Florida International University,02gz6gg07
48199,Florida International University,02gz6gg07
48200,Florida International University,02gz6gg07
48201,Florida International University,02gz6gg07
48202,Florida International University,02gz6gg07
48203,Florida International University,02gz6gg07
48204,Florida International University,02gz6gg07
48205,Florida International University,02gz6gg07
48206,Florida International University,02gz6gg07
48207,Florida International University,02gz6gg07
48208,Florida International University,02gz6gg07
48209,Florida International University,02gz6gg07
48210,Florida International University,02gz6gg07
48211,Florida International University,02gz6gg07
48212,Florida International University,02gz6gg07
48213,Florida International University,02gz6gg07
48214,Florida International University,02gz6gg07
48215,Florida International University,02gz6gg07
48216,Florida International University,02gz6gg07
48217,Florida International University,02gz6gg07
48218,Florida International University,02gz6gg07
48219,Florida International University,02gz6gg07
48220,Florida International University,02gz6gg07
48221,Florida International University,02gz6gg07
48222,Florida International University,02gz6gg07
48223,Florida International University,02gz6gg07
48224,Florida International University,02gz6gg07
48225,Florida International University,02gz6gg07
48226,Florida International University,02gz6gg07
48227,Florida International University,02gz6gg07
48228,Florida International University,02gz6gg07
48229,Florida International University,02gz6gg07
48230,Florida International University,02gz6gg07
48231,Florida International University,02gz6gg07
48232,Florida International University,02gz6gg07
48233,Florida International University,02gz6gg07
48234,Florida International University,02gz6gg07
48235,Florida International University,02gz6gg07
48236,Florida International University,02gz6gg07
48237,Florida International University,02gz6gg07
48238,Florida International University,02gz6gg07
48239,Florida International University,02gz6gg07
48240,Florida International University,02gz6gg07
48241,Florida International University,02gz6gg07
48242,Florida International University,02gz6gg07
48243,Florida International University,02gz6gg07
48244,Florida International University,02gz6gg07
48245,Florida International University,02gz6gg07
48246,Florida International University,02gz6gg07
48247,Florida International University,02gz6gg07
48248,Florida International University,02gz6gg07
48249,Florida International University,02gz6gg07
48250,Florida International University,02gz6gg07
48251,Florida International University,02gz6gg07
48252,Florida International University,02gz6gg07
48253,Florida International University,02gz6gg07
48254,Florida International University,02gz6gg07
48255,Florida International University,02gz6gg07
48256,University of Alaska Anchorage,03k3c2t50
48257,University of Alaska Anchorage,03k3c2t50
48258,University of Alaska Anchorage,03k3c2t50
48259,University of Alaska Anchorage,03k3c2t50
48260,University of Alaska Anchorage,03k3c2t50
48261,University of Alaska Anchorage,03k3c2t50
48262,University of Alaska Anchorage,03k3c2t50
48263,University of Alaska Anchorage,03k3c2t50
48264,University of Alaska Anchorage,03k3c2t50
48265,University of Alaska Anchorage,03k3c2t50
48266,University of Alaska Anchorage,03k3c2t50
48267,University of Alaska Anchorage,03k3c2t50
48268,University of Alaska Anchorage,03k3c2t50
48269,University of Alaska Anchorage,03k3c2t50
48270,University of Alaska Anchorage,03k3c2t50
48271,University of Alaska Anchorage,03k3c2t50
48272,University of Alaska Anchorage,03k3c2t50
48273,University of Alaska Anchorage,03k3c2t50
48274,University of Alaska Anchorage,03k3c2t50
48275,University of Alaska Anchorage,03k3c2t50
48276,University of Alaska Anchorage,03k3c2t50
48277,University of Alaska Anchorage,03k3c2t50
48278,University of Alaska Anchorage,03k3c2t50
48279,University of Alaska Anchorage,03k3c2t50
48280,University of Alaska Anchorage,03k3c2t50
48281,University of Alaska Anchorage,03k3c2t50
48282,University of Alaska Anchorage,03k3c2t50
48283,University of Alaska Anchorage,03k3c2t50
48284,University of Alaska Anchorage,03k3c2t50
48285,University of Alaska Anchorage,03k3c2t50
48286,University of Alaska Anchorage,03k3c2t50
48287,University of Alaska Anchorage,03k3c2t50
48288,University of Alaska Anchorage,03k3c2t50
48289,University of Alaska Anchorage,03k3c2t50
48290,University of Alaska Anchorage,03k3c2t50
48291,University of Alaska Anchorage,03k3c2t50
48292,University of Alaska Anchorage,03k3c2t50
48293,University of Alaska Anchorage,03k3c2t50
48294,University of Alaska Anchorage,03k3c2t50
48295,University of Alaska Anchorage,03k3c2t50
48296,University of Alaska Anchorage,03k3c2t50
48297,University of Alaska Anchorage,03k3c2t50
48298,University of Alaska Anchorage,03k3c2t50
48299,University of Alaska Anchorage,03k3c2t50
48300,University of Alaska Anchorage,03k3c2t50
48301,University of Alaska Anchorage,03k3c2t50
48302,University of Alaska Anchorage,03k3c2t50
48303,University of Alaska Anchorage,03k3c2t50
48304,University of Alaska Anchorage,03k3c2t50
48305,University of Alaska Anchorage,03k3c2t50
48306,University of Alaska Anchorage,03k3c2t50
48307,University of Alaska Anchorage,03k3c2t50
48308,University of Alaska Anchorage,03k3c2t50
48309,University of Alaska Anchorage,03k3c2t50
48310,University of Alaska Anchorage,03k3c2t50
48311,University of Alaska Anchorage,03k3c2t50
48312,University of Alaska Anchorage,03k3c2t50
48313,University of Alaska Anchorage,03k3c2t50
48314,University of Alaska Anchorage,03k3c2t50
48315,University of Alaska Anchorage,03k3c2t50
48316,University of Alaska Anchorage,03k3c2t50
48317,University of Alaska Anchorage,03k3c2t50
48318,University of Alaska Anchorage,03k3c2t50
48319,University of Alaska Anchorage,03k3c2t50
48320,University of Alaska Anchorage,03k3c2t50
48321,University of Alaska Anchorage,03k3c2t50
48322,University of Alaska Anchorage,03k3c2t50
48323,University of Alaska Anchorage,03k3c2t50
48324,University of Alaska Anchorage,03k3c2t50
48325,University of Alaska Anchorage,03k3c2t50
48326,University of Alaska Anchorage,03k3c2t50
48327,University of Alaska Anchorage,03k3c2t50
48328,University of Alaska Anchorage,03k3c2t50
48329,University of Alaska Anchorage,03k3c2t50
48330,University of Alaska Anchorage,03k3c2t50
48331,University of Alaska Anchorage,03k3c2t50
48332,University of Alaska Anchorage,03k3c2t50
48333,University of Alaska Anchorage,03k3c2t50
48334,University of Alaska Anchorage,03k3c2t50
48335,University of Alaska Anchorage,03k3c2t50
48336,University of Alaska Anchorage,03k3c2t50
48337,University of Alaska Anchorage,03k3c2t50
48338,University of Alaska Anchorage,03k3c2t50
48339,University of Alaska Anchorage,03k3c2t50
48340,University of Alaska Anchorage,03k3c2t50
48341,University of Alaska Anchorage,03k3c2t50
48342,University of Alaska Anchorage,03k3c2t50
48343,University of Alaska Anchorage,03k3c2t50
48344,University of Alaska Anchorage,03k3c2t50
48345,University of Alaska Anchorage,03k3c2t50
48346,University of Alaska Anchorage,03k3c2t50
48347,University of Alaska Anchorage,03k3c2t50
48348,University of Alaska Anchorage,03k3c2t50
48349,University of Alaska Anchorage,03k3c2t50
48350,University of Alaska Anchorage,03k3c2t50
48351,University of Alaska Anchorage,03k3c2t50
48352,University of Alaska Anchorage,03k3c2t50
48353,University of Alaska Anchorage,03k3c2t50
48354,University of Alaska Anchorage,03k3c2t50
48355,University of Alaska Anchorage,03k3c2t50
48356,University of Alaska Anchorage,03k3c2t50
48357,University of Alaska Anchorage,03k3c2t50
48358,University of Alaska Anchorage,03k3c2t50
48359,University of Alaska Anchorage,03k3c2t50
48360,University of Alaska Anchorage,03k3c2t50
48361,University of Alaska Anchorage,03k3c2t50
48362,University of Alaska Anchorage,03k3c2t50
48363,University of Alaska Anchorage,03k3c2t50
48364,University of Alaska Anchorage,03k3c2t50
48365,University of Alaska Anchorage,03k3c2t50
48366,University of Alaska Anchorage,03k3c2t50
48367,University of Alaska Anchorage,03k3c2t50
48368,University of Alaska Anchorage,03k3c2t50
48369,University of Alaska Anchorage,03k3c2t50
48370,University of Alaska Anchorage,03k3c2t50
48371,University of Alaska Anchorage,03k3c2t50
48372,University of Alaska Anchorage,03k3c2t50
48373,University of Alaska Anchorage,03k3c2t50
48374,University of Alaska Anchorage,03k3c2t50
48375,University of Alaska Anchorage,03k3c2t50
48376,University of Alaska Anchorage,03k3c2t50
48377,University of Alaska Anchorage,03k3c2t50
48378,University of Alaska Anchorage,03k3c2t50
48379,University of Alaska Anchorage,03k3c2t50
48380,University of Alaska Anchorage,03k3c2t50
48381,University of Alaska Anchorage,03k3c2t50
48382,University of Alaska Anchorage,03k3c2t50
48383,University of Alaska Anchorage,03k3c2t50
48384,University of Alaska Anchorage,03k3c2t50
48385,University of Alaska Anchorage,03k3c2t50
48386,University of Alaska Anchorage,03k3c2t50
48387,University of Alaska Anchorage,03k3c2t50
48388,University of Alaska Anchorage,03k3c2t50
48389,University of Alaska Anchorage,03k3c2t50
48390,University of Alaska Anchorage,03k3c2t50
48391,University of Alaska Anchorage,03k3c2t50
48392,University of Alaska Anchorage,03k3c2t50
48393,University of Alaska Anchorage,03k3c2t50
48394,University of Alaska Anchorage,03k3c2t50
48395,University of Alaska Anchorage,03k3c2t50
48396,University of Alaska Anchorage,03k3c2t50
48397,University of Alaska Anchorage,03k3c2t50
48398,University of Alaska Anchorage,03k3c2t50
48399,University of Alaska Anchorage,03k3c2t50
48400,University of Alaska Anchorage,03k3c2t50
48401,University of Alaska Anchorage,03k3c2t50
48402,University of Alaska Anchorage,03k3c2t50
48403,University of Alaska Anchorage,03k3c2t50
48404,University of Alaska Anchorage,03k3c2t50
48405,University of Alaska Anchorage,03k3c2t50
48406,University of Alaska Anchorage,03k3c2t50
48407,University of Alaska Anchorage,03k3c2t50
48408,University of Alaska Anchorage,03k3c2t50
48409,University of Alaska Anchorage,03k3c2t50
48410,University of Alaska Anchorage,03k3c2t50
48411,University of Alaska Anchorage,03k3c2t50
48412,University of Alaska Anchorage,03k3c2t50
48413,University of Alaska Anchorage,03k3c2t50
48414,University of Alaska Anchorage,03k3c2t50
48415,University of Alaska Anchorage,03k3c2t50
48416,University of Alaska Anchorage,03k3c2t50
48417,University of Alaska Anchorage,03k3c2t50
48418,University of Alaska Anchorage,03k3c2t50
48419,University of Alaska Anchorage,03k3c2t50
48420,University of Alaska Anchorage,03k3c2t50
48421,University of Alaska Anchorage,03k3c2t50
48422,University of Alaska Anchorage,03k3c2t50
48423,University of Alaska Anchorage,03k3c2t50
48424,University of Alaska Anchorage,03k3c2t50
48425,University of Alaska Anchorage,03k3c2t50
48426,University of Alaska Anchorage,03k3c2t50
48427,University of Alaska Anchorage,03k3c2t50
48428,University of Alaska Anchorage,03k3c2t50
48429,University of Alaska Anchorage,03k3c2t50
48430,University of Alaska Anchorage,03k3c2t50
48431,University of Alaska Anchorage,03k3c2t50
48432,University of Alaska Anchorage,03k3c2t50
48433,University of Alaska Anchorage,03k3c2t50
48434,University of Alaska Anchorage,03k3c2t50
48435,University of Alaska Anchorage,03k3c2t50
48436,University of Alaska Anchorage,03k3c2t50
48437,University of Alaska Anchorage,03k3c2t50
48438,University of Alaska Anchorage,03k3c2t50
48439,University of Alaska Anchorage,03k3c2t50
48440,University of Alaska Anchorage,03k3c2t50
48441,University of Alaska Anchorage,03k3c2t50
48442,University of Alaska Anchorage,03k3c2t50
48443,University of Alaska Anchorage,03k3c2t50
48444,University of Alaska Anchorage,03k3c2t50
48445,University of Alaska Anchorage,03k3c2t50
48446,University of Alaska Anchorage,03k3c2t50
48447,University of Alaska Anchorage,03k3c2t50
48448,University of Alaska Anchorage,03k3c2t50
48449,University of Alaska Anchorage,03k3c2t50
48450,University of Alaska Anchorage,03k3c2t50
48451,University of Alaska Anchorage,03k3c2t50
48452,University of Alaska Anchorage,03k3c2t50
48453,University of Alaska Anchorage,03k3c2t50
48454,University of Alaska Anchorage,03k3c2t50
48455,University of Alaska Anchorage,03k3c2t50
48456,University of Alaska Anchorage,03k3c2t50
48457,University of Alaska Anchorage,03k3c2t50
48458,University of Alaska Anchorage,03k3c2t50
48459,University of Alaska Anchorage,03k3c2t50
48460,University of Alaska Anchorage,03k3c2t50
48461,University of Alaska Anchorage,03k3c2t50
48462,University of Alaska Anchorage,03k3c2t50
48463,University of Alaska Anchorage,03k3c2t50
48464,University of Alaska Anchorage,03k3c2t50
48465,University of Alaska Anchorage,03k3c2t50
48466,University of Alaska Anchorage,03k3c2t50
48467,University of Alaska Anchorage,03k3c2t50
48468,University of Alaska Anchorage,03k3c2t50
48469,University of Alaska Anchorage,03k3c2t50
48470,University of Alaska Anchorage,03k3c2t50
48471,University of Alaska Anchorage,03k3c2t50
48472,University of Alaska Anchorage,03k3c2t50
48473,University of Alaska Anchorage,03k3c2t50
48474,University of Alaska Anchorage,03k3c2t50
48475,University of Alaska Anchorage,03k3c2t50
48476,University of Alaska Anchorage,03k3c2t50
48477,University of Alaska Anchorage,03k3c2t50
48478,University of Alaska Anchorage,03k3c2t50
48479,University of Alaska Anchorage,03k3c2t50
48480,University of Alaska Anchorage,03k3c2t50
48481,University of Alaska Anchorage,03k3c2t50
48482,University of Alaska Anchorage,03k3c2t50
48483,University of Alaska Anchorage,03k3c2t50
48484,University of Alaska Anchorage,03k3c2t50
48485,University of Alaska Anchorage,03k3c2t50
48486,University of Alaska Anchorage,03k3c2t50
48487,University of Alaska Anchorage,03k3c2t50
48488,University of Alaska Anchorage,03k3c2t50
48489,University of Alaska Anchorage,03k3c2t50
48490,University of Alaska Anchorage,03k3c2t50
48491,University of Alaska Anchorage,03k3c2t50
48492,University of Alaska Anchorage,03k3c2t50
48493,University of Alaska Anchorage,03k3c2t50
48494,University of Alaska Anchorage,03k3c2t50
48495,University of Alaska Anchorage,03k3c2t50
48496,University of Alaska Anchorage,03k3c2t50
48497,University of Alaska Anchorage,03k3c2t50
48498,University of Alaska Anchorage,03k3c2t50
48499,University of Alaska Anchorage,03k3c2t50
48500,University of Alaska Anchorage,03k3c2t50
48501,University of Alaska Anchorage,03k3c2t50
48502,University of Alaska Anchorage,03k3c2t50
48503,University of Alaska Anchorage,03k3c2t50
48504,University of Alaska Anchorage,03k3c2t50
48505,University of Alaska Anchorage,03k3c2t50
48506,University of Alaska Anchorage,03k3c2t50
48507,University of Alaska Anchorage,03k3c2t50
48508,University of Alaska Anchorage,03k3c2t50
48509,University of Alaska Anchorage,03k3c2t50
48510,University of Alaska Anchorage,03k3c2t50
48511,University of Alaska Anchorage,03k3c2t50
48512,University of Alaska Anchorage,03k3c2t50
48513,University of Alaska Anchorage,03k3c2t50
48514,University of Alaska Anchorage,03k3c2t50
48515,University of Alaska Anchorage,03k3c2t50
48516,University of Alaska Anchorage,03k3c2t50
48517,University of Alaska Anchorage,03k3c2t50
48518,University of Alaska Anchorage,03k3c2t50
48519,University of Alaska Anchorage,03k3c2t50
48520,University of Alaska Anchorage,03k3c2t50
48521,University of Alaska Anchorage,03k3c2t50
48522,University of Alaska Anchorage,03k3c2t50
48523,University of Alaska Anchorage,03k3c2t50
48524,University of Alaska Anchorage,03k3c2t50
48525,University of Alaska Anchorage,03k3c2t50
48526,University of Alaska Anchorage,03k3c2t50
48527,University of Alaska Anchorage,03k3c2t50
48528,University of Alaska Anchorage,03k3c2t50
48529,University of Alaska Anchorage,03k3c2t50
48530,University of Alaska Anchorage,03k3c2t50
48531,University of Alaska Anchorage,03k3c2t50
48532,University of Alaska Anchorage,03k3c2t50
48533,University of Alaska Anchorage,03k3c2t50
48534,University of Alaska Anchorage,03k3c2t50
48535,University of Alaska Anchorage,03k3c2t50
48536,University of Alaska Anchorage,03k3c2t50
48537,University of Alaska Anchorage,03k3c2t50
48538,University of Alaska Anchorage,03k3c2t50
48539,University of Alaska Anchorage,03k3c2t50
48540,University of Alaska Anchorage,03k3c2t50
48541,University of Alaska Anchorage,03k3c2t50
48542,University of Alaska Anchorage,03k3c2t50
48543,University of Alaska Anchorage,03k3c2t50
48544,University of Alaska Anchorage,03k3c2t50
48545,University of Alaska Anchorage,03k3c2t50
48546,University of Alaska Anchorage,03k3c2t50
48547,University of Alaska Anchorage,03k3c2t50
48548,University of Alaska Anchorage,03k3c2t50
48549,University of Alaska Anchorage,03k3c2t50
